transaction_id,branch_id,city,amount,status,transaction_type,account_type,customer_id,customer_age,gender,channel,currency,transaction_date
PUN-2-1625,2,Pune,2478.97,FAILED,WITHDRAWAL,CURRENT,CUST68028,31,OTHER,MOBILE,INR,2025-05-01
PUN-2-5388,2,Pune,1867.82,FAILED,WITHDRAWAL,SAVINGS,CUST31267,47,FEMALE,MOBILE,INR,2025-05-01
PUN-2-1024,2,Pune,3876.49,SUCCESS,PAYMENT,LOAN,CUST91088,51,OTHER,INTERNET,INR,2025-05-01
PUN-2-9912,2,Pune,2071.99,SUCCESS,TRANSFER,CURRENT,CUST58611,22,FEMALE,ATM,INR,2025-05-01
PUN-2-8566,2,Pune,3517.44,FAILED,DEPOSIT,LOAN,CUST41415,38,OTHER,BRANCH,INR,2025-05-01
PUN-2-5756,2,Pune,1855.8,FAILED,PAYMENT,CURRENT,CUST57146,27,FEMALE,BRANCH,INR,2025-05-01
PUN-2-3699,2,Pune,4660.56,SUCCESS,DEPOSIT,SAVINGS,CUST40029,50,FEMALE,INTERNET,INR,2025-05-01
PUN-2-2199,2,Pune,1260.38,FAILED,PAYMENT,CURRENT,CUST95296,37,FEMALE,BRANCH,INR,2025-05-01
PUN-2-7368,2,Pune,2470.59,SUCCESS,TRANSFER,CURRENT,CUST32614,43,FEMALE,INTERNET,INR,2025-05-01
PUN-2-7565,2,Pune,3568.44,SUCCESS,WITHDRAWAL,SAVINGS,CUST55868,29,MALE,MOBILE,INR,2025-05-01
PUN-2-3882,2,Pune,2956.31,SUCCESS,DEPOSIT,LOAN,CUST95956,66,FEMALE,BRANCH,INR,2025-05-01
PUN-2-2588,2,Pune,1914.97,SUCCESS,TRANSFER,SAVINGS,CUST16505,37,FEMALE,BRANCH,INR,2025-05-01
PUN-2-1112,2,Pune,3196.37,SUCCESS,DEPOSIT,SAVINGS,CUST78994,25,FEMALE,BRANCH,INR,2025-05-01
PUN-2-4329,2,Pune,4269.33,SUCCESS,DEPOSIT,SAVINGS,CUST94463,46,MALE,MOBILE,INR,2025-05-01
PUN-2-7311,2,Pune,4321.87,SUCCESS,WITHDRAWAL,SAVINGS,CUST81568,22,FEMALE,ATM,INR,2025-05-01
PUN-2-7185,2,Pune,483.86,FAILED,PAYMENT,CURRENT,CUST32749,36,MALE,MOBILE,INR,2025-05-01
PUN-2-4423,2,Pune,4435.79,FAILED,PAYMENT,CURRENT,CUST11887,68,OTHER,BRANCH,INR,2025-05-01
PUN-2-6359,2,Pune,1491.47,SUCCESS,TRANSFER,SAVINGS,CUST85487,36,OTHER,ATM,INR,2025-05-01
PUN-2-6441,2,Pune,1535.31,FAILED,PAYMENT,LOAN,CUST86991,21,OTHER,MOBILE,INR,2025-05-01
PUN-2-5568,2,Pune,3922.16,SUCCESS,TRANSFER,SAVINGS,CUST52402,53,FEMALE,ATM,INR,2025-05-01
PUN-2-7114,2,Pune,951.14,FAILED,WITHDRAWAL,SAVINGS,CUST16302,40,OTHER,BRANCH,INR,2025-05-02
PUN-2-9764,2,Pune,1969.71,SUCCESS,WITHDRAWAL,LOAN,CUST30261,55,OTHER,INTERNET,INR,2025-05-02
PUN-2-3744,2,Pune,2510.12,FAILED,PAYMENT,LOAN,CUST30013,58,MALE,ATM,INR,2025-05-02
PUN-2-5566,2,Pune,4145.7,SUCCESS,WITHDRAWAL,SAVINGS,CUST41415,61,OTHER,INTERNET,INR,2025-05-02
PUN-2-3496,2,Pune,3972.96,SUCCESS,PAYMENT,SAVINGS,CUST73542,34,OTHER,BRANCH,INR,2025-05-02
PUN-2-8707,2,Pune,4493.08,SUCCESS,TRANSFER,SAVINGS,CUST59690,57,OTHER,MOBILE,INR,2025-05-02
PUN-2-7361,2,Pune,675.42,FAILED,PAYMENT,SAVINGS,CUST29244,27,OTHER,MOBILE,INR,2025-05-02
PUN-2-7123,2,Pune,3053.51,FAILED,PAYMENT,SAVINGS,CUST73341,24,FEMALE,ATM,INR,2025-05-02
PUN-2-3505,2,Pune,2140.81,SUCCESS,PAYMENT,SAVINGS,CUST53659,62,FEMALE,ATM,INR,2025-05-02
PUN-2-7003,2,Pune,1400.43,SUCCESS,TRANSFER,CURRENT,CUST95268,31,FEMALE,MOBILE,INR,2025-05-02
PUN-2-4765,2,Pune,4197.4,SUCCESS,PAYMENT,SAVINGS,CUST56857,34,FEMALE,BRANCH,INR,2025-05-02
PUN-2-4807,2,Pune,3741.89,FAILED,TRANSFER,CURRENT,CUST81783,46,MALE,MOBILE,INR,2025-05-02
PUN-2-8872,2,Pune,4532.71,SUCCESS,TRANSFER,LOAN,CUST17680,55,OTHER,BRANCH,INR,2025-05-02
PUN-2-7334,2,Pune,649.19,FAILED,TRANSFER,CURRENT,CUST42787,45,MALE,INTERNET,INR,2025-05-02
PUN-2-2972,2,Pune,3030.55,FAILED,WITHDRAWAL,SAVINGS,CUST99322,22,OTHER,MOBILE,INR,2025-05-02
PUN-2-3656,2,Pune,2882.74,SUCCESS,PAYMENT,CURRENT,CUST94366,69,OTHER,MOBILE,INR,2025-05-02
PUN-2-2059,2,Pune,2835.94,FAILED,TRANSFER,LOAN,CUST75087,51,OTHER,ATM,INR,2025-05-02
PUN-2-2797,2,Pune,381.5,SUCCESS,TRANSFER,LOAN,CUST92354,49,MALE,BRANCH,INR,2025-05-02
PUN-2-3102,2,Pune,3066.85,SUCCESS,TRANSFER,CURRENT,CUST36508,61,MALE,BRANCH,INR,2025-05-02
PUN-2-3595,2,Pune,642.05,FAILED,DEPOSIT,SAVINGS,CUST21884,29,FEMALE,ATM,INR,2025-05-02
