transaction_id,branch_id,city,amount,status,transaction_type,account_type,customer_id,customer_age,gender,channel,currency,transaction_date
MUM-5-1971,5,Mumbai,2370.13,SUCCESS,DEPOSIT,CURRENT,CUST25487,40,FEMALE,ATM,INR,2025-05-01
MUM-5-5938,5,Mumbai,249.92,FAILED,TRANSFER,SAVINGS,CUST61411,70,OTHER,BRANCH,INR,2025-05-01
MUM-5-8585,5,Mumbai,424.45,FAILED,WITHDRAWAL,CURRENT,CUST79359,35,OTHER,ATM,INR,2025-05-01
MUM-5-6866,5,Mumbai,2455.24,FAILED,WITHDRAWAL,SAVINGS,CUST26021,43,OTHER,ATM,INR,2025-05-01
MUM-5-5914,5,Mumbai,4214.1,SUCCESS,TRANSFER,SAVINGS,CUST15767,25,MALE,MOBILE,INR,2025-05-01
MUM-5-9080,5,Mumbai,3393.95,SUCCESS,DEPOSIT,CURRENT,CUST38162,27,FEMALE,ATM,INR,2025-05-01
MUM-5-4866,5,Mumbai,1911.06,FAILED,DEPOSIT,SAVINGS,CUST14510,41,MALE,MOBILE,INR,2025-05-01
MUM-5-3758,5,Mumbai,2611.35,SUCCESS,TRANSFER,SAVINGS,CUST47079,54,MALE,INTERNET,INR,2025-05-01
MUM-5-4594,5,Mumbai,2013.62,SUCCESS,DEPOSIT,SAVINGS,CUST50103,66,OTHER,INTERNET,INR,2025-05-01
MUM-5-9132,5,Mumbai,4785.64,FAILED,DEPOSIT,CURRENT,CUST55501,54,MALE,INTERNET,INR,2025-05-01
MUM-5-4381,5,Mumbai,344.31,SUCCESS,DEPOSIT,CURRENT,CUST19478,46,MALE,BRANCH,INR,2025-05-01
MUM-5-6207,5,Mumbai,4860.46,SUCCESS,TRANSFER,CURRENT,CUST37522,24,FEMALE,ATM,INR,2025-05-01
MUM-5-7027,5,Mumbai,1238.35,SUCCESS,DEPOSIT,LOAN,CUST37873,65,MALE,BRANCH,INR,2025-05-01
MUM-5-3568,5,Mumbai,403.22,SUCCESS,DEPOSIT,CURRENT,CUST26371,34,MALE,ATM,INR,2025-05-01
MUM-5-3039,5,Mumbai,4606.12,FAILED,DEPOSIT,LOAN,CUST25658,41,OTHER,MOBILE,INR,2025-05-01
MUM-5-6991,5,Mumbai,869.73,SUCCESS,WITHDRAWAL,LOAN,CUST57661,58,OTHER,BRANCH,INR,2025-05-01
MUM-5-9542,5,Mumbai,261.27,FAILED,PAYMENT,CURRENT,CUST74639,55,MALE,BRANCH,INR,2025-05-01
MUM-5-7077,5,Mumbai,2204.61,FAILED,TRANSFER,CURRENT,CUST56049,47,MALE,MOBILE,INR,2025-05-01
MUM-5-8358,5,Mumbai,4305.41,SUCCESS,WITHDRAWAL,LOAN,CUST70406,36,MALE,INTERNET,INR,2025-05-01
MUM-5-9755,5,Mumbai,2457.81,SUCCESS,DEPOSIT,CURRENT,CUST43552,18,MALE,MOBILE,INR,2025-05-01
MUM-5-4326,5,Mumbai,3877.14,SUCCESS,PAYMENT,LOAN,CUST92946,35,MALE,BRANCH,INR,2025-05-02
MUM-5-1099,5,Mumbai,2740.76,SUCCESS,WITHDRAWAL,CURRENT,CUST51253,65,OTHER,INTERNET,INR,2025-05-02
MUM-5-6735,5,Mumbai,3294.33,FAILED,PAYMENT,LOAN,CUST99699,66,OTHER,BRANCH,INR,2025-05-02
MUM-5-8743,5,Mumbai,4926.24,FAILED,PAYMENT,CURRENT,CUST19603,21,MALE,ATM,INR,2025-05-02
MUM-5-5944,5,Mumbai,629.7,SUCCESS,WITHDRAWAL,SAVINGS,CUST31565,24,FEMALE,BRANCH,INR,2025-05-02
MUM-5-8455,5,Mumbai,2536.07,FAILED,DEPOSIT,SAVINGS,CUST55736,55,FEMALE,MOBILE,INR,2025-05-02
MUM-5-3924,5,Mumbai,2930.51,SUCCESS,TRANSFER,SAVINGS,CUST90231,25,FEMALE,ATM,INR,2025-05-02
MUM-5-1356,5,Mumbai,3812.95,FAILED,DEPOSIT,SAVINGS,CUST85574,62,OTHER,BRANCH,INR,2025-05-02
MUM-5-6161,5,Mumbai,3855.53,SUCCESS,PAYMENT,LOAN,CUST50216,61,FEMALE,BRANCH,INR,2025-05-02
MUM-5-5608,5,Mumbai,1416.25,SUCCESS,WITHDRAWAL,SAVINGS,CUST44700,42,OTHER,BRANCH,INR,2025-05-02
MUM-5-9161,5,Mumbai,3963.12,SUCCESS,WITHDRAWAL,SAVINGS,CUST31718,22,FEMALE,ATM,INR,2025-05-02
MUM-5-3342,5,Mumbai,4163.51,FAILED,PAYMENT,CURRENT,CUST73027,37,OTHER,ATM,INR,2025-05-02
MUM-5-2373,5,Mumbai,1528.36,SUCCESS,PAYMENT,CURRENT,CUST87673,33,FEMALE,BRANCH,INR,2025-05-02
MUM-5-4879,5,Mumbai,3064.75,FAILED,WITHDRAWAL,CURRENT,CUST73739,26,MALE,ATM,INR,2025-05-02
MUM-5-2397,5,Mumbai,455.78,SUCCESS,PAYMENT,LOAN,CUST76808,61,MALE,ATM,INR,2025-05-02
MUM-5-1068,5,Mumbai,372.41,SUCCESS,WITHDRAWAL,CURRENT,CUST24619,70,OTHER,ATM,INR,2025-05-02
MUM-5-9235,5,Mumbai,2666.13,SUCCESS,TRANSFER,CURRENT,CUST40585,66,MALE,BRANCH,INR,2025-05-02
MUM-5-5114,5,Mumbai,2616.44,FAILED,TRANSFER,CURRENT,CUST23682,37,FEMALE,ATM,INR,2025-05-02
MUM-5-7960,5,Mumbai,276.7,FAILED,PAYMENT,CURRENT,CUST77746,67,FEMALE,ATM,INR,2025-05-02
MUM-5-2400,5,Mumbai,3281.85,FAILED,WITHDRAWAL,LOAN,CUST67801,29,FEMALE,INTERNET,INR,2025-05-02
MUM-5-6392,5,Mumbai,3245.85,FAILED,PAYMENT,CURRENT,CUST48457,60,OTHER,BRANCH,INR,2025-05-03
MUM-5-9671,5,Mumbai,4236.43,SUCCESS,WITHDRAWAL,SAVINGS,CUST13798,51,MALE,MOBILE,INR,2025-05-03
MUM-5-5450,5,Mumbai,1992.33,SUCCESS,PAYMENT,LOAN,CUST83285,66,FEMALE,BRANCH,INR,2025-05-03
MUM-5-8550,5,Mumbai,4689.59,SUCCESS,WITHDRAWAL,CURRENT,CUST17905,39,FEMALE,BRANCH,INR,2025-05-03
MUM-5-4931,5,Mumbai,2031.63,SUCCESS,TRANSFER,CURRENT,CUST30133,40,MALE,ATM,INR,2025-05-03
MUM-5-2051,5,Mumbai,714.09,FAILED,WITHDRAWAL,CURRENT,CUST79376,56,MALE,BRANCH,INR,2025-05-03
MUM-5-3670,5,Mumbai,3140.86,FAILED,WITHDRAWAL,SAVINGS,CUST78241,26,FEMALE,MOBILE,INR,2025-05-03
MUM-5-7885,5,Mumbai,4072.08,SUCCESS,PAYMENT,LOAN,CUST36587,52,MALE,ATM,INR,2025-05-03
MUM-5-3045,5,Mumbai,2231.39,FAILED,WITHDRAWAL,CURRENT,CUST64972,22,OTHER,MOBILE,INR,2025-05-03
MUM-5-1708,5,Mumbai,2238.9,SUCCESS,DEPOSIT,LOAN,CUST14171,25,FEMALE,BRANCH,INR,2025-05-03
MUM-5-7024,5,Mumbai,2833.81,FAILED,PAYMENT,SAVINGS,CUST99292,46,OTHER,INTERNET,INR,2025-05-03
MUM-5-6600,5,Mumbai,2827.46,FAILED,PAYMENT,SAVINGS,CUST97950,57,MALE,INTERNET,INR,2025-05-03
MUM-5-8956,5,Mumbai,1314.68,FAILED,TRANSFER,SAVINGS,CUST15247,47,FEMALE,INTERNET,INR,2025-05-03
MUM-5-1830,5,Mumbai,1559.42,SUCCESS,WITHDRAWAL,LOAN,CUST31617,30,MALE,BRANCH,INR,2025-05-03
MUM-5-4109,5,Mumbai,4142.75,FAILED,DEPOSIT,LOAN,CUST17771,67,MALE,INTERNET,INR,2025-05-03
MUM-5-7921,5,Mumbai,1568.81,SUCCESS,WITHDRAWAL,SAVINGS,CUST13489,59,MALE,MOBILE,INR,2025-05-03
MUM-5-3100,5,Mumbai,414.6,FAILED,WITHDRAWAL,LOAN,CUST12740,64,MALE,INTERNET,INR,2025-05-03
MUM-5-7699,5,Mumbai,4123.24,FAILED,TRANSFER,LOAN,CUST67676,27,MALE,INTERNET,INR,2025-05-03
MUM-5-6805,5,Mumbai,1736.84,FAILED,WITHDRAWAL,CURRENT,CUST44632,39,FEMALE,MOBILE,INR,2025-05-03
MUM-5-4862,5,Mumbai,544.48,SUCCESS,TRANSFER,LOAN,CUST27447,55,OTHER,BRANCH,INR,2025-05-03
MUM-5-8421,5,Mumbai,858.94,FAILED,PAYMENT,LOAN,CUST81606,61,FEMALE,INTERNET,INR,2025-05-04
MUM-5-3175,5,Mumbai,4851.49,SUCCESS,TRANSFER,SAVINGS,CUST12168,22,OTHER,ATM,INR,2025-05-04
MUM-5-3418,5,Mumbai,4764.44,SUCCESS,WITHDRAWAL,CURRENT,CUST11654,20,FEMALE,MOBILE,INR,2025-05-04
MUM-5-6063,5,Mumbai,4559.42,SUCCESS,DEPOSIT,LOAN,CUST44809,62,OTHER,INTERNET,INR,2025-05-04
MUM-5-9137,5,Mumbai,4061.93,SUCCESS,TRANSFER,CURRENT,CUST87556,50,FEMALE,INTERNET,INR,2025-05-04
MUM-5-3170,5,Mumbai,2481.87,FAILED,PAYMENT,LOAN,CUST80040,57,FEMALE,BRANCH,INR,2025-05-04
MUM-5-9330,5,Mumbai,1515.94,SUCCESS,TRANSFER,CURRENT,CUST13343,39,OTHER,MOBILE,INR,2025-05-04
MUM-5-2901,5,Mumbai,3084.74,FAILED,WITHDRAWAL,LOAN,CUST62135,65,MALE,INTERNET,INR,2025-05-04
MUM-5-1743,5,Mumbai,3092.68,FAILED,WITHDRAWAL,CURRENT,CUST46334,68,OTHER,ATM,INR,2025-05-04
MUM-5-4106,5,Mumbai,1731.19,FAILED,PAYMENT,CURRENT,CUST35127,36,MALE,BRANCH,INR,2025-05-04
MUM-5-4476,5,Mumbai,4526.0,FAILED,TRANSFER,LOAN,CUST65328,42,FEMALE,INTERNET,INR,2025-05-04
MUM-5-2753,5,Mumbai,2980.2,FAILED,WITHDRAWAL,CURRENT,CUST67822,65,OTHER,BRANCH,INR,2025-05-04
MUM-5-1206,5,Mumbai,1974.33,SUCCESS,PAYMENT,LOAN,CUST70417,42,OTHER,BRANCH,INR,2025-05-04
MUM-5-1680,5,Mumbai,996.07,SUCCESS,PAYMENT,LOAN,CUST97735,68,OTHER,MOBILE,INR,2025-05-04
MUM-5-6765,5,Mumbai,122.95,SUCCESS,PAYMENT,LOAN,CUST89042,66,FEMALE,MOBILE,INR,2025-05-04
MUM-5-4834,5,Mumbai,3223.06,FAILED,TRANSFER,SAVINGS,CUST66274,55,MALE,INTERNET,INR,2025-05-04
MUM-5-4406,5,Mumbai,3847.96,FAILED,WITHDRAWAL,LOAN,CUST18536,51,FEMALE,ATM,INR,2025-05-04
MUM-5-5297,5,Mumbai,1997.0,SUCCESS,DEPOSIT,SAVINGS,CUST71372,25,FEMALE,MOBILE,INR,2025-05-04
MUM-5-7638,5,Mumbai,4587.36,FAILED,DEPOSIT,SAVINGS,CUST59032,49,MALE,MOBILE,INR,2025-05-04
MUM-5-8158,5,Mumbai,4764.55,FAILED,WITHDRAWAL,LOAN,CUST34745,61,FEMALE,ATM,INR,2025-05-04
MUM-5-3654,5,Mumbai,2200.64,SUCCESS,TRANSFER,SAVINGS,CUST18497,57,OTHER,ATM,INR,2025-05-05
MUM-5-7504,5,Mumbai,3064.55,SUCCESS,TRANSFER,LOAN,CUST46769,61,MALE,ATM,INR,2025-05-05
MUM-5-2053,5,Mumbai,779.2,SUCCESS,PAYMENT,SAVINGS,CUST96532,68,OTHER,INTERNET,INR,2025-05-05
MUM-5-5604,5,Mumbai,3813.38,SUCCESS,DEPOSIT,SAVINGS,CUST44511,63,MALE,INTERNET,INR,2025-05-05
MUM-5-4180,5,Mumbai,2994.15,FAILED,WITHDRAWAL,SAVINGS,CUST51806,62,MALE,ATM,INR,2025-05-05
